ensenanza,curso,codmodalidad,modalidad,turno,exp,sexo,codcentro,centro,provincia,localidad,nmatriculado
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20040000387864,Hombre,50001167,LEONARDO DE CHABACIER,Zaragoza,Calatayud,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20040000388196,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000185141,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000188610,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000189243,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000190143,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000192689,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000192788,Mujer,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000193093,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000194372,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000198151,Hombre,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000199689,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000199782,Hombre,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000200535,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000202816,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000202828,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000204974,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000208114,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000208504,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000208672,Mujer,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000208898,Hombre,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000210071,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000210253,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000210639,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000212134,Hombre,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000213976,Hombre,44010537,BAJO ARAGÓN,Teruel,Alcañiz,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000214200,Hombre,50001167,LEONARDO DE CHABACIER,Zaragoza,Calatayud,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000214209,Hombre,50001167,LEONARDO DE CHABACIER,Zaragoza,Calatayud,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000214987,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000215026,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000215711,Mujer,44010537,BAJO ARAGÓN,Teruel,Alcañiz,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000216666,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000216934,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000220906,Hombre,50001167,LEONARDO DE CHABACIER,Zaragoza,Calatayud,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20050000228782,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20060000230657,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20060000230874,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20060000231045,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20060000231622,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20060000232886,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20060000249711,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20060000251744,Hombre,44010537,BAJO ARAGÓN,Teruel,Alcañiz,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20060000251894,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000006477,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000007310,Hombre,22003902,SAN ALBERTO MAGNO,Huesca,Sabiñánigo,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000007381,Hombre,22003902,SAN ALBERTO MAGNO,Huesca,Sabiñánigo,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000007519,Hombre,44010537,BAJO ARAGÓN,Teruel,Alcañiz,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000009186,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000011064,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000011210,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000014405,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000017016,Hombre,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000117008,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000117187,Hombre,22003902,SAN ALBERTO MAGNO,Huesca,Sabiñánigo,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000117819,Hombre,44010537,BAJO ARAGÓN,Teruel,Alcañiz,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000118934,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000154224,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000158024,Mujer,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000160828,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000164258,Mujer,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000164724,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000252735,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000256850,Hombre,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000267651,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000269616,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000270007,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20070000270404,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20080000302516,Hombre,44010537,BAJO ARAGÓN,Teruel,Alcañiz,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20080000319031,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20080000319198,Mujer,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20080000319199,Mujer,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20090000340096,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20090000340797,Hombre,50001167,LEONARDO DE CHABACIER,Zaragoza,Calatayud,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20130000394806,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20130000397620,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20130000397778,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,2014000029360,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20140000415907,Hombre,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20140000416113,Hombre,44010537,BAJO ARAGÓN,Teruel,Alcañiz,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20140000416832,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20140000417161,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20140000418485,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20140000421061,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20140000434427,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20150000435741,Hombre,50010491,SANTIAGO HERNÁNDEZ,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20150000436125,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20150000436720,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20160000451263,Hombre,22003902,SAN ALBERTO MAGNO,Huesca,Sabiñánigo,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20160000451393,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20160000452093,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20160000455133,Hombre,22003902,SAN ALBERTO MAGNO,Huesca,Sabiñánigo,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20170000469542,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20170000470431,Hombre,50006581,COLEGIO MONTESSORI,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20170000472401,Hombre,50001167,LEONARDO DE CHABACIER,Zaragoza,Calatayud,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20170000473027,Mujer,22003902,SAN ALBERTO MAGNO,Huesca,Sabiñánigo,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20180000488245,Hombre,22003902,SAN ALBERTO MAGNO,Huesca,Sabiñánigo,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20180000489800,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20180000489832,Hombre,50007236,SALESIANO NTRA. SRA.DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20180000492045,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20190000507213,Hombre,50001167,LEONARDO DE CHABACIER,Zaragoza,Calatayud,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Diurno,20190000511668,Hombre,22003288,JOSÉ MOR DE FUENTES,Huesca,Monzón,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Vespertino,19990000211972,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Vespertino,19990000381126,Hombre,22002521,SIERRA DE GUARA,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Vespertino,20020000207698,Hombre,50010144,PABLO SERRANO,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Vespertino,20030000006426,Hombre,50010144,PABLO SERRANO,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Vespertino,20030000006885,Hombre,50010511,TIEMPOS MODERNOS,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Vespertino,20030000006942,Hombre,50010144,PABLO SERRANO,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Medio,2,IFC201,Sistemas Microinformáticos y Redes,Vespertino,20030000007134,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1
